id_origem,prova,ano,numero,area,topico_sugerido,topico_titulo,confianca,score,alternativa_2,alternativa_3,enunciado_100,aprovado,topico_corrigido
ENEM-2011-068,ENEM,2011,68,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,baixa,0.136,his.brasil.colonial,his.brasil.imperial,"Um instituto de pesquisa norte-americano divulgou recentemente ter criado uma “célula sintética”, um",,
ENEM-2011-147,ENEM,2011,147,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,![](https://enem.dev/2011/questions/147/2391aaed-b47a-4b2e-bb7f-4208c8cf56d4.png)  Esta figura é uma,,
ENEM-2011-149,ENEM,2011,149,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,baixa,0.136,his.brasil.colonial,his.brasil.imperial,![](https://enem.dev/2011/questions/149/3101cf12-cad5-44db-ba34-f0fb54e3143d.png)  Uma jovem com IMC,,
ENEM-2011-151,ENEM,2011,151,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,![](https://enem.dev/2011/questions/151/5d16994e-501f-4cc6-8685-f8767764d739.png)  O polígono que dá,,
ENEM-2011-152,ENEM,2011,152,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"As frutas que antes se compravam por dúzias, hoje em dia, podem ser compradas por quilogramas, exist",,
ENEM-2011-153,ENEM,2011,153,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,Observe as dicas para calcular a quantidade certa de alimentos e bebidas para as festas de fim de an,,
ENEM-2011-157,ENEM,2011,157,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,![](https://enem.dev/2011/questions/157/162fac65-ca53-4c63-a21f-9aea8a41af78.png)  Para o jovem inve,,
ENEM-2011-171,ENEM,2011,171,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"![](https://enem.dev/2011/questions/171/98aac117-ec69-4337-8b51-b97af4d14763.png)  Escolhendo-se, al",,
ENEM-2012-001,ENEM,2012,1,ciencias-humanas,his.brasil.nova_republica,Nova República e Contemporaneidade (1985–presente),media,0.214,his.brasil.democratizacao,soc.cidadania,![](https://enem.dev/2012/questions/1/a10f997f-9601-4fa1-8733-f344a15d1849.jpg)  Charge anônima. BUR,,
ENEM-2012-002,ENEM,2012,2,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.182,fil.estetica,fil.etica,"Esclarecimento é a saída do homem de sua menoridade, da qual ele próprio é culpado. A menoridade é a",,
ENEM-2012-003,ENEM,2012,3,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.389,soc.teorias,fil.politica,**Texto I**  O que vemos no país é uma espécie de espraiamento e a manifestação da agressividade atr,,
ENEM-2012-004,ENEM,2012,4,ciencias-humanas,his.geral.seculo20,Século XX: Guerras Mundiais e Guerra Fria,alta,1.000,fil.politica,his.brasil.colonial,![](https://enem.dev/2012/questions/4/ac453b4a-3dcd-43a8-a8d4-88471ae096ca.jpg)  Disponível em: http,,
ENEM-2012-005,ENEM,2012,5,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.250,his.africa_diaspora,soc.cultura_identidade,"Torna-se claro que quem descobriu a África no Brasil, muito antes dos europeus, foram os próprios af",,
ENEM-2012-006,ENEM,2012,6,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,alta,0.409,soc.cidadania,geo.brasil.populacao,Nós nos recusamos a acreditar que o banco da justiça é falível. Nós nos recusamos a acreditar que há,,
ENEM-2012-007,ENEM,2012,7,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.222,fil.politica,his.geral.seculo18_19,É verdade que nas democracias o povo parece fazer o que quer; mas a liberdade política não consiste ,,
ENEM-2012-008,ENEM,2012,8,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,baixa,0.136,his.brasil.democratizacao,geo.brasil.populacao,![](https://enem.dev/2012/questions/8/88114786-6c63-4f7d-9f2d-9d38e58eaaab.jpg)  Lord Willingdon’s D,,
ENEM-2012-009,ENEM,2012,9,ciencias-humanas,his.geral.seculo18_19,Revoluções do Século XVIII e XIX,media,0.222,soc.cidadania,fil.estetica,"Na regulação de matérias culturalmente delicadas, como, por exemplo, a linguagem oficial, os currícu",,
ENEM-2012-010,ENEM,2012,10,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.100,soc.trabalho,his.brasil.imperial,"Mas uma coisa ouso afirmar, porque há muitos testemunhos, e é que vi nesta terra de Veragua \[Panamá",,
ENEM-2012-011,ENEM,2012,11,ciencias-humanas,his.brasil.republica_velha,Primeira República (1889–1930),baixa,0.111,his.geral.moderna,fil.politica,Que é ilegal a faculdade que se atribui à autoridade real para suspender as leis ou seu cumprimento.,,
ENEM-2012-012,ENEM,2012,12,ciencias-humanas,his.brasil.nova_republica,Nova República e Contemporaneidade (1985–presente),media,0.214,his.geral.seculo18_19,his.brasil.ditadura,![](https://enem.dev/2012/questions/12/83965490-d729-4348-9d55-ec54ac223f06.jpg)  Cartaz da Revoluçã,,
ENEM-2012-013,ENEM,2012,13,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.444,his.brasil.era_vargas,his.brasil.colonial,O que o projeto governamental tem em vista é poupar à Nação o prejuízo irreparável do perecimento e ,,
ENEM-2012-014,ENEM,2012,14,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,geo.brasil.industria,geo.fisica.clima,A soma do tempo gasto por todos os navios de carga na espera para atracar no porto de Santos é igual,,
ENEM-2012-015,ENEM,2012,15,ciencias-humanas,his.brasil.era_vargas,Era Vargas e Estado Novo (1930–1945),media,0.167,his.brasil.colonial,soc.cidadania,"Diante dessas inconsistências e de outras que ainda preocupam a opinião pública, nós, jornalistas, e",,
ENEM-2012-016,ENEM,2012,16,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",media,0.222,his.brasil.era_vargas,his.geral.medieval,![](https://enem.dev/2012/questions/16/1312e0b2-76e8-4010-9462-344fd7d1271e.jpg)  Disponível em: www,,
ENEM-2012-017,ENEM,2012,17,ciencias-humanas,his.brasil.imperial,Brasil Imperial e Independência (1808–1889),media,0.250,his.brasil.colonial,his.geral.seculo18_19,"Após o retorno de uma viagem a Minas Gerais, onde Pedro I fora recebido com grande frieza, seus part",,
ENEM-2012-018,ENEM,2012,18,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.geral.seculo18_19,his.brasil.colonial,"Portadora de memória, a paisagem ajuda a construir os sentimentos de pertencimento; ela cria uma atm",,
ENEM-2012-019,ENEM,2012,19,ciencias-humanas,soc.trabalho,"Trabalho, Tecnologia e Transformações Sociais",media,0.250,fil.estetica,his.brasil.colonial,![](https://enem.dev/2012/questions/19/183e7c66-05d7-4a2a-b22b-1b27eb79153f.png)  Na imagem do iníci,,
ENEM-2012-020,ENEM,2012,20,ciencias-humanas,his.brasil.democratizacao,Redemocratização e República Populista (1945–1964),baixa,0.125,geo.brasil.populacao,his.geral.moderna,A singularidade da questão da terra na África Colonial é a expropriação por parte do colonizador e a,,
ENEM-2012-021,ENEM,2012,21,ciencias-humanas,his.brasil.era_vargas,Era Vargas e Estado Novo (1930–1945),media,0.278,his.geral.seculo20,soc.cidadania,"**Texto I**  A Europa entrou em estado de exceção, personificado por obscuras forças econômicas sem ",,
ENEM-2012-022,ENEM,2012,22,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.500,soc.teorias,his.geral.seculo20,![](https://enem.dev/2012/questions/22/fb0f342c-e781-457a-a8c6-a920cc7c5bd9.jpg)  Foto de Jovens em ,,
ENEM-2012-023,ENEM,2012,23,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",media,0.222,his.geral.seculo20,his.brasil.colonial,"Nossa cultura lipofóbica muito contribui para a distorção da imagem corporal, gerando gordos que se ",,
ENEM-2012-024,ENEM,2012,24,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,![](https://enem.dev/2012/questions/24/85a5a375-1b0d-4724-a54f-70e4ab4fbba8.jpg)  A interpretação e ,,
ENEM-2012-025,ENEM,2012,25,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.182,fil.etica,his.brasil.colonial,"Para Platão, o que havia de verdadeiro em Parmênides era que o objeto de conhecimento é um objeto de",,
ENEM-2012-026,ENEM,2012,26,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,media,0.227,geo.brasil.industria,soc.cultura_identidade,A maior parte dos veículos de transporte atualmente é movida por motores a combustão que utilizam de,,
ENEM-2012-027,ENEM,2012,27,ciencias-humanas,geo.ambiental,Questões Ambientais e Desenvolvimento Sustentável,alta,0.375,geo.fisica.hidrografia,soc.desigualdade,"As mulheres quebradeiras de coco-babaçu dos Estados do Maranhão, Piauí, Pará e Tocantins, na sua gra",,
ENEM-2012-028,ENEM,2012,28,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.182,geo.fisica.hidrografia,his.brasil.colonial,"Anaxímenes de Mileto disse que o ar é o elemento originário de tudo o que existe, existiu e existirá",,
ENEM-2012-029,ENEM,2012,29,ciencias-humanas,geo.fisica.relevo,"Relevo, Geologia e Mineração",baixa,0.091,his.brasil.colonial,his.brasil.imperial,"De repente, sente-se uma vibração que aumenta rapidamente; lustres balançam, objetos se movem sozinh",,
ENEM-2012-030,ENEM,2012,30,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.273,his.brasil.colonial,his.brasil.imperial,"Experimentei algumas vezes que os sentidos eram enganosos, e é de prudência nunca se fiar inteiramen",,
ENEM-2012-031,ENEM,2012,31,ciencias-humanas,his.brasil.democratizacao,Redemocratização e República Populista (1945–1964),baixa,0.125,geo.fisica.clima,fil.politica,Não ignoro a opinião antiga e muito difundida de que o que acontece no mundo é decidido por Deus e p,,
ENEM-2012-032,ENEM,2012,32,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,media,0.227,his.brasil.colonial,geo.fisica.hidrografia,A interface clima/sociedade pode ser considerada em termos de ajustamento à extensão e aos modos com,,
ENEM-2012-033,ENEM,2012,33,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,soc.desigualdade,his.geral.seculo18_19,"Uma mesma empresa pode ter sua sede administrativa onde os impostos são menores, as unidades de prod",,
ENEM-2012-034,ENEM,2012,34,ciencias-humanas,geo.brasil.regionalizacao,Regionalização do Brasil,alta,0.400,his.brasil.colonial,geo.brasil.populacao,A moderna “conquista da Amazônia” inverteu o eixo geográfico da colonização da região. Desde a época,,
ENEM-2012-035,ENEM,2012,35,ciencias-humanas,his.brasil.democratizacao,Redemocratização e República Populista (1945–1964),baixa,0.125,geo.brasil.populacao,his.geral.moderna,"A experiência que tenho de lidar com aldeias de diversas nações me tem feito ver, que nunca índio fe",,
ENEM-2012-036,ENEM,2012,36,ciencias-humanas,geo.brasil.regionalizacao,Regionalização do Brasil,alta,0.500,soc.trabalho,his.brasil.colonial,"A partir dos anos 70, impõe-se um movimento de desconcentração da produção industrial, uma das manif",,
ENEM-2012-037,ENEM,2012,37,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,media,0.300,geo.fisica.relevo,his.brasil.colonial,As plataformas ou crátons correspondem aos terrenos mais antigos e arrasados por muitas fases de ero,,
ENEM-2012-038,ENEM,2012,38,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,media,0.200,his.brasil.colonial,soc.cultura_identidade,A irrigação da agricultura é responsável pelo consumo de mais de 2/3 de toda a água retirada dos rio,,
ENEM-2012-039,ENEM,2012,39,ciencias-humanas,geo.brasil.agraria,Espaço Agrário Brasileiro,alta,0.444,geo.brasil.populacao,geo.brasil.urbanizacao,"**Texto I**  Ao se emanciparem da tutela senhorial, muitos camponeses foram desligados legalmente da",,
ENEM-2012-040,ENEM,2012,40,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.250,soc.trabalho,his.brasil.imperial,Em um engenho sois imitadores de Cristo crucificado porque padeceis em um modo muito semelhante o qu,,
ENEM-2012-041,ENEM,2012,41,ciencias-humanas,his.brasil.era_vargas,Era Vargas e Estado Novo (1930–1945),media,0.333,soc.trabalho,soc.cidadania,"Fugindo à luta de classes, a nossa organização sindical tem sido um instrumento de harmonia e de coo",,
ENEM-2012-042,ENEM,2012,42,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,baixa,0.125,his.geral.seculo18_19,soc.cultura_identidade,"O uso da água aumenta de acordo com as necessidades da população no mundo. Porém, diferentemente do ",,
ENEM-2012-043,ENEM,2012,43,ciencias-humanas,his.brasil.nova_republica,Nova República e Contemporaneidade (1985–presente),alta,0.429,soc.teorias,his.geral.seculo18_19,Minha vida é andar  Por esse país  Pra ver se um dia  Descanso feliz  Guardando as recordações  Das ,,
ENEM-2012-044,ENEM,2012,44,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,his.brasil.democratizacao,his.geral.medieval,Próximo da Igreja dedicada a São Gonçalo nos deparamos com uma impressionante multidão que dançava a,,
ENEM-2012-045,ENEM,2012,45,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,![](https://enem.dev/2012/questions/45/c70c8427-1281-4084-9a35-b3a38df84640.jpg)  Na charge faz-se r,,
ENEM-2012-068,ENEM,2012,68,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"O menor tamanduá do mundo é solitário e tem hábitos noturnos, passa o dia repousando, geralmente em ",,
ENEM-2012-140,ENEM,2012,140,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"Arthur deseja comprar um terreno de Cléber, que lhe oferece as seguintes possibilidades de pagamento",,
ENEM-2012-162,ENEM,2012,162,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"![](https://enem.dev/2012/questions/162/bd217549-d00a-441a-8605-f2ae4d33bd87.png)  Neste dia, cinco ",,
ENEM-2012-164,ENEM,2012,164,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,baixa,0.136,his.brasil.colonial,his.brasil.imperial,Uma mãe recorreu à bula para verificar a dosagem de um remédio que precisava dar a seu filho. Na bul,,
ENEM-2013-001,ENEM,2013,1,ciencias-humanas,geo.brasil.regionalizacao,Regionalização do Brasil,media,0.300,geo.brasil.populacao,geo.brasil.urbanizacao,![](https://enem.dev/2013/questions/1/6e8acb98-430b-4f01-b22a-6b616a3c0651.jpg)  Os mapas representa,,
ENEM-2013-002,ENEM,2013,2,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.333,his.brasil.colonial,geo.brasil.populacao,"Trata-se de um gigantesco movimento de construção de cidades, necessário para o assentamento residen",,
ENEM-2013-003,ENEM,2013,3,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",media,0.222,his.geral.seculo18_19,geo.brasil.urbanizacao,"No dia 1º de julho de 2012, a cidade do Rio de Janeiro tornou-se a primeira do mundo a receber o tít",,
ENEM-2013-004,ENEM,2013,4,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.273,geo.fisica.clima,his.brasil.colonial,"Há já algum tempo eu me apercebi de que, desde meus primeiros anos, recebera muitas falsas opiniões ",,
ENEM-2013-005,ENEM,2013,5,ciencias-humanas,soc.desigualdade,Estratificação Social e Desigualdades,baixa,0.111,soc.cultura_identidade,soc.trabalho,"De ponta a ponta, é tudo praia-palma, muito chã e muito formosa. Pelo sertão nos pareceu, vista do m",,
ENEM-2013-006,ENEM,2013,6,ciencias-humanas,soc.cultura_identidade,"Cultura, Identidade e Diversidade",baixa,0.111,his.brasil.colonial,his.america,**O canto triste dos conquistados: os últimos dias de Tenochtitlán**  Nos caminhos jazem dardos queb,,
ENEM-2013-007,ENEM,2013,7,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,alta,0.500,his.brasil.colonial,his.brasil.imperial,![](https://enem.dev/2013/questions/7/e7849157-525a-481c-873b-9d0abe4b1e46.png)  O processo registra,,
ENEM-2013-008,ENEM,2013,8,ciencias-humanas,his.geral.seculo20,Século XX: Guerras Mundiais e Guerra Fria,media,0.167,his.brasil.republica_velha,geo.cartografia,As Brigadas Internacionais foram unidades de combatentes formadas por voluntários de 53 nacionalidad,,
ENEM-2013-009,ENEM,2013,9,ciencias-humanas,geo.brasil.regionalizacao,Regionalização do Brasil,media,0.300,his.brasil.colonial,geo.fisica.clima,De todas as transformações impostas pelo meio técnico-científico-informacional à logística de transp,,
ENEM-2013-010,ENEM,2013,10,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.278,soc.teorias,his.brasil.era_vargas,Nasce daqui uma questão: se vale mais ser amado que temido ou temido que amado. Responde-se que amba,,
ENEM-2013-011,ENEM,2013,11,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,geo.fisica.hidrografia,fil.politica,"Nos estados, entretanto, se instalavam as oligarquias, de cujo perigo já nos advertia Saint-Hilaire,",,
ENEM-2013-012,ENEM,2013,12,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.brasil.democratizacao,geo.brasil.populacao,"No final do século XIX, as Grandes Sociedades carnavalescas alcançaram ampla popularidade entre os f",,
ENEM-2013-013,ENEM,2013,13,ciencias-humanas,soc.trabalho,"Trabalho, Tecnologia e Transformações Sociais",alta,0.400,his.brasil.colonial,his.brasil.imperial,"![](https://enem.dev/2013/questions/13/a2cb9ca2-4278-46e0-a138-a16824f116bc.jpg)  Na imagem, da déca",,
ENEM-2013-014,ENEM,2013,14,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,baixa,0.136,geo.fisica.relevo,his.brasil.colonial,"Então, a travessia das veredas sertanejas é mais exaustiva que a de uma estepe nua. Nesta, ao menos,",,
ENEM-2013-015,ENEM,2013,15,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,alta,0.364,his.geral.seculo18_19,soc.desigualdade,"Na produção social que os homens realizam, eles entram em determinadas relações indispensáveis e ind",,
ENEM-2013-016,ENEM,2013,16,ciencias-humanas,soc.trabalho,"Trabalho, Tecnologia e Transformações Sociais",media,0.300,geo.fisica.hidrografia,geo.fisica.clima,"Um trabalhador em tempo flexível controla o local do trabalho, mas não adquire maior controle sobre ",,
ENEM-2013-017,ENEM,2013,17,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"![](https://enem.dev/2013/questions/17/95a763c8-c858-47ef-a9dc-c783306f156d.png)  Na imagem, estão r",,
ENEM-2013-018,ENEM,2013,18,ciencias-humanas,his.brasil.nova_republica,Nova República e Contemporaneidade (1985–presente),media,0.214,his.brasil.democratizacao,soc.cultura_identidade,"A África também já serviu como ponto de partida para comédias bem vulgares, mas de muito sucesso, co",,
ENEM-2013-019,ENEM,2013,19,ciencias-humanas,his.geral.seculo20,Século XX: Guerras Mundiais e Guerra Fria,media,0.167,his.geral.moderna,his.africa_diaspora,**Disneylândia**  Multinacionais japonesas instalam empresas em Hong-Kong  E produzem com matéria-pr,,
ENEM-2013-020,ENEM,2013,20,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,![](https://enem.dev/2013/questions/20/77cde162-61ef-4993-b7d9-b1f1f97ef523.png)  FORTUNA. Correio d,,
ENEM-2013-021,ENEM,2013,21,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"Um gigante da indústria da internet, em gesto simbólico, mudou o tratamento que conferia à sua págin",,
ENEM-2013-022,ENEM,2013,22,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.278,fil.politica,his.brasil.era_vargas,"Para que não haja abuso, é preciso organizar as coisas de maneira que o poder seja contido pelo pode",,
ENEM-2013-023,ENEM,2013,23,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"Quando ninguém duvida da existência de um outro mundo, a morte é uma passagem que deve ser celebrada",,
ENEM-2013-024,ENEM,2013,24,ciencias-humanas,his.brasil.democratizacao,Redemocratização e República Populista (1945–1964),media,0.188,fil.politica,fil.estetica,O edifício é circular. Os apartamentos dos prisioneiros ocupam a circunferência. Você pode chamá-los,,
ENEM-2013-025,ENEM,2013,25,ciencias-humanas,geo.fisica.clima,Climatologia e Meteorologia,baixa,0.091,his.brasil.colonial,his.brasil.imperial,![](https://enem.dev/2013/questions/25/0bcd59f3-aebb-450e-87ea-d0683f7f9ab3.png)  A charge revela um,,
ENEM-2013-026,ENEM,2013,26,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.444,his.geral.antiguidade,fil.politica,"Durante a realeza, e nos primeiros anos republicanos, as leis eram transmitidas oralmente de uma ger",,
ENEM-2013-027,ENEM,2013,27,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.167,fil.epistemologia,fil.etica,"A felicidade é, portanto, a melhor, a mais nobre e a mais aprazível coisa do mundo, e esses atributo",,
ENEM-2013-028,ENEM,2013,28,ciencias-humanas,geo.fisica.relevo,"Relevo, Geologia e Mineração",baixa,0.091,his.brasil.colonial,his.brasil.imperial,"![](https://enem.dev/2013/questions/28/08a633cb-8395-4b5c-888d-8a55fc5bfa73.jpg)  Na imagem, visuali",,
ENEM-2013-029,ENEM,2013,29,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,media,0.273,his.brasil.colonial,his.brasil.democratizacao,"Seguiam-se vinte criados custosamente vestidos e montados em soberbos cavalos; depois destes, marcha",,
ENEM-2013-030,ENEM,2013,30,ciencias-humanas,geo.brasil.agraria,Espaço Agrário Brasileiro,alta,0.778,his.brasil.nova_republica,geo.brasil.populacao,"**TEXTO I**  A nossa luta é pela democratização da propriedade da terra, cada vez mais concentrada e",,
ENEM-2013-031,ENEM,2013,31,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",alta,0.556,soc.teorias,his.brasil.democratizacao,"Tendo encarado a besta do passado olho no olho, tendo pedido e recebido perdão e tendo feito correçõ",,
ENEM-2013-032,ENEM,2013,32,ciencias-humanas,soc.cidadania,"Cidadania, Estado e Direitos",media,0.278,his.brasil.era_vargas,geo.brasil.agraria,Ninguém desconhece a necessidade que todos os fazendeiros têm de aumentar o número de seus trabalhad,,
ENEM-2013-033,ENEM,2013,33,ciencias-humanas,his.brasil.imperial,Brasil Imperial e Independência (1808–1889),media,0.333,his.geral.seculo18_19,his.brasil.democratizacao,"![](https://enem.dev/2013/questions/33/ffa5354f-47ee-4462-b8e4-5cedcb6a0f85.jpg)  MOREAUX, F.R. Proc",,
ENEM-2013-034,ENEM,2013,34,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,geo.brasil.urbanizacao,his.africa_diaspora,"Embora haja dados comuns que dão unidade ao fenômeno da urbanização na África, na Ásia e na América ",,
ENEM-2013-035,ENEM,2013,35,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,fil.estetica,geo.fisica.clima,"Rua Preciados, seis da tarde. Ao longe, a massa humana que abarrota a Praça Puertal Del Sol, em Madr",,
ENEM-2013-036,ENEM,2013,36,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.273,fil.etica,his.brasil.colonial,"Até hoje admitia-se que nosso conhecimento se devia regular pelos objetos; porém, todas as tentativa",,
ENEM-2013-037,ENEM,2013,37,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,media,0.200,his.brasil.colonial,geo.fisica.clima,"Nos últimos decênios, o território conhece grandes mudanças em função de acréscimos técnicos que ren",,
ENEM-2013-038,ENEM,2013,38,ciencias-humanas,his.africa_diaspora,África e Diáspora Africana,media,0.300,his.brasil.colonial,fil.estetica,A recuperação da herança cultural africana deve levar em conta o que é próprio do processo cultural:,,
ENEM-2013-039,ENEM,2013,39,ciencias-humanas,his.brasil.democratizacao,Redemocratização e República Populista (1945–1964),baixa,0.125,geo.brasil.populacao,soc.trabalho,![](https://enem.dev/2013/questions/39/426ea99b-86b9-4ee1-bc65-5aca65b373f9.png)  A charge ironiza a,,
ENEM-2013-040,ENEM,2013,40,ciencias-humanas,soc.teorias,Teorias Sociológicas Clássicas,alta,0.500,his.geral.seculo18_19,soc.cultura_identidade,"Ela acorda tarde depois de ter ido ao teatro e à dança; ela lê romances, além de desperdiçar o tempo",,
ENEM-2013-041,ENEM,2013,41,ciencias-humanas,fil.epistemologia,Teoria do Conhecimento,media,0.182,geo.brasil.industria,his.geral.moderna,Os produtos e seu consumo constituem a meta declarada do empreendimento tecnológico. Essa meta foi p,,
ENEM-2013-042,ENEM,2013,42,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,media,0.300,geo.fisica.relevo,his.brasil.colonial,"![](https://enem.dev/2013/questions/42/a4babe32-d835-4c37-bba8-6ff084efb4cd.png)  No esquema, o prob",,
ENEM-2013-043,ENEM,2013,43,ciencias-humanas,geo.brasil.regionalizacao,Regionalização do Brasil,baixa,0.100,his.brasil.colonial,his.brasil.imperial,"Empresa vai fornecer 230 turbinas para o segundo complexo de energia à base de ventos, no sudeste da",,
ENEM-2013-044,ENEM,2013,44,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.250,his.geral.seculo20,geo.brasil.populacao,"A escravidão não há de ser suprimida no Brasil por uma guerra servil, muito menos por insurreições o",,
ENEM-2013-045,ENEM,2013,45,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,baixa,0.125,his.brasil.era_vargas,soc.cidadania,Tenho 44 anos e presenciei uma transformação impressionante na condição de homens e mulheres _gays_ ,,
ENEM-2013-051,ENEM,2013,51,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),baixa,0.000,his.brasil.imperial,his.brasil.republica_velha,"Química Verde pode ser definida como a criação, o desenvolvimento e a aplicação de produtos e proces",,
ENEM-2013-053,ENEM,2013,53,ciencias-humanas,geo.ambiental,Questões Ambientais e Desenvolvimento Sustentável,media,0.188,geo.fisica.hidrografia,geo.fisica.clima,As serpentes que habitam regiões de seca podem ficar em jejum por um longo período de tempo devido à,,
ENEM-2013-060,ENEM,2013,60,ciencias-humanas,geo.brasil.populacao,População Brasileira e Fluxos Migratórios,baixa,0.125,his.brasil.colonial,his.brasil.imperial,"As fêmeas de algumas espécies de aranhas, escorpiões e de outros invertebrados predam os machos após",,
ENEM-2013-063,ENEM,2013,63,ciencias-humanas,his.brasil.colonial,Brasil Colonial (1500–1808),media,0.150,geo.fisica.hidrografia,his.brasil.imperial,"No Brasil, cerca de 80% da energia elétrica advém de hidrelétricas, cuja construção implica o repres",,
ENEM-2013-084,ENEM,2013,84,ciencias-humanas,geo.fisica.hidrografia,Hidrografia,baixa,0.100,fil.estetica,geo.fisica.clima,"Apesar de belos e impressionantes, corais exóticos encontrados na Ilha Grande podem ser uma ameaça a",,
