id_origem,prova,ano,numero,area,topico_sugerido,topico_titulo,confianca,score,alternativa_2,alternativa_3,enunciado_100,aprovado,topico_corrigido
ENEM-2011-070,ENEM,2011,70,ciencias-natureza,qui.acidos_bases,"Ácidos, Bases, pH e Soluções Tampão",baixa,0.091,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2011/questions/70/5c44faae-09d8-42ab-bbe6-723d5385de19.png)  Tendo por base os ,,
ENEM-2011-071,ENEM,2011,71,ciencias-natureza,qui.organica.reacoes,Reações Orgânicas,baixa,0.111,bio.ecologia.ambiental,qui.ambiental,"Os biocombustíveis de primeira geração são derivados da soja, milho e cana-de-açúcar e sua produção ",,
ENEM-2011-072,ENEM,2011,72,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,media,0.286,qui.acidos_bases,fis.mecanica.cinematica,![](https://enem.dev/2011/questions/72/a3993cf9-e8c8-4700-b189-e277ad950809.jpg)  A combinação entre,,
ENEM-2011-073,ENEM,2011,73,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2011/questions/73/7a672448-cb1e-4ddc-865b-4f7c201c7323.png)  Considerando que a,,
ENEM-2011-074,ENEM,2011,74,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,alta,0.350,fis.ondas.luz,bio.ecologia.biomas,Uma equipe de cientistas lançará uma expedição ao Titanic para criar um detalhado mapa 3D que “vai t,,
ENEM-2011-075,ENEM,2011,75,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,qui.solucoes,fis.mecanica.cinematica,![](https://enem.dev/2011/questions/75/a7c29aaa-ca64-4653-91eb-743dfea2cf2f.jpg)  Considerando que u,,
ENEM-2011-076,ENEM,2011,76,ciencias-natureza,bio.ecologia.biomas,Biomas Brasileiros e Mundiais,media,0.250,bio.ecologia.basico,bio.evolucao,"Diferente do que o senso comum acredita, as lagartas de borboletas não possuem voracidade generaliza",,
ENEM-2011-077,ENEM,2011,77,ciencias-natureza,fis.mecanica.cinematica,Cinemática,media,0.300,qui.cinetica,fis.mecanica.dinamica,![](https://enem.dev/2011/questions/77/66d5c063-86bf-470d-b505-2ad354f815c2.png)  A distância percor,,
ENEM-2011-078,ENEM,2011,78,ciencias-natureza,fis.termodinamica.gases,Gases e Transformações Gasosas,baixa,0.100,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2011/questions/78/321e751e-8b01-4e24-b49e-c72ed36b4df7.png)  A característica d,,
ENEM-2011-079,ENEM,2011,79,ciencias-natureza,qui.oxirreducao,Reações de Oxidação-Redução,baixa,0.111,bio.celula.metabolismo,bio.anatomia.sistemas,"Moradores sobreviventes da tragédia que destruiu aproximadamente 60 casas no Morro do Bumba, na Zona",,
ENEM-2011-080,ENEM,2011,80,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,alta,0.500,fis.mecanica.energia,fis.eletricidade.inducao,"Segundo dados do Balanço Energético Nacional de 2008, do Ministério das Minas e Energia, a matriz en",,
ENEM-2011-081,ENEM,2011,81,ciencias-natureza,qui.estequiometria,Estequiometria,media,0.200,qui.solucoes,fis.mecanica.cinematica,![](https://enem.dev/2011/questions/81/821b4e4b-ae24-40d1-a0fd-149f6b8ce34a.jpg)  De acordo com a es,,
ENEM-2011-082,ENEM,2011,82,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,baixa,0.077,fis.mecanica.cinematica,fis.mecanica.dinamica,Os vaga-lumes machos e fêmeas emitem sinais luminosos para se atraírem para o acasalamento. O macho ,,
ENEM-2011-083,ENEM,2011,83,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,media,0.231,qui.organica.reacoes,qui.ambiental,"O etanol é considerado um biocombustível promissor, pois, sob o ponto de vista do balanço de carbono",,
ENEM-2011-084,ENEM,2011,84,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,baixa,0.100,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2011/questions/84/743d09d0-e545-4055-8c2b-210fe3d75118.png)  Em qual das situaç,,
ENEM-2011-085,ENEM,2011,85,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.250,qui.cinetica,bio.ecologia.ambiental,"Um dos processos usados no tratamento do lixo é a incineração, que apresenta vantagens e desvantagen",,
ENEM-2011-086,ENEM,2011,86,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",alta,0.667,qui.cinetica,fis.mecanica.dinamica,![](https://enem.dev/2011/questions/86/6df25b83-4479-4e34-8d15-a1beb7082020.png)  Desprezando-se as ,,
ENEM-2011-087,ENEM,2011,87,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"**Os Bichinhos e O Homem**  Arca de Noé   Toquinho & Vinicius de Moraes   Nossa irmã, a mosca   É fe",,
ENEM-2011-088,ENEM,2011,88,ciencias-natureza,bio.celula.metabolismo,Metabolismo Celular: Fotossíntese e Respiração,baixa,0.091,bio.anatomia.sistemas,bio.ecologia.basico,Certas espécies de algas são capazes de absorver rapidamente compostos inorgânicos presentes na água,,
ENEM-2011-089,ENEM,2011,89,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,baixa,0.115,qui.oxirreducao,qui.organica.reacoes,"Durante as estações chuvosas, aumentam no Brasil as campanhas de prevenção à dengue, que têm como ob",,
ENEM-2011-090,ENEM,2011,90,ciencias-natureza,bio.ecologia.ambiental,Questões Ambientais e Conservação,media,0.333,bio.anatomia.sistemas,fis.mecanica.cinematica,![](https://enem.dev/2011/questions/90/7ae35329-f487-4902-ad0f-7033b80442ab.png)  De acordo com o re,,
ENEM-2012-046,ENEM,2012,46,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,baixa,0.115,qui.oxirreducao,bio.ecologia.ambiental,"Para diminuir o acúmulo de lixo e o desperdício de materiais de valor econômico e, assim, reduzir a ",,
ENEM-2012-047,ENEM,2012,47,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,baixa,0.111,fis.termodinamica.gases,fis.mecanica.cinematica,"Um dos problemas ambientais vivenciados pela agricultura hoje em dia é a compactação do solo, devida",,
ENEM-2012-048,ENEM,2012,48,ciencias-natureza,bio.genetica.molecular,"Genética Molecular: DNA, RNA e Síntese Proteica",media,0.308,qui.organica.polimeros,qui.organica.basico,"O milho transgênico é produzido a partir da manipulação do milho original, com a transferência, para",,
ENEM-2012-049,ENEM,2012,49,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,alta,0.571,bio.ecologia.basico,qui.ambiental,A produção mundial de alimentos poderia se reduzir a 40% da atual sem a aplicação de controle sobre ,,
ENEM-2012-050,ENEM,2012,50,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",baixa,0.111,qui.organica.reacoes,fis.mecanica.cinematica,"Os carrinhos de brinquedo podem ser de vários tipos. Dentre eles, há os movidos a corda, em que uma ",,
ENEM-2012-051,ENEM,2012,51,ciencias-natureza,bio.imunologia,Imunologia e Saúde,media,0.231,qui.organica.reacoes,bio.genetica.molecular,"Pesticidas são contaminantes ambientais altamente tóxicos aos seres vivos e, geralmente, com grande ",,
ENEM-2012-052,ENEM,2012,52,ciencias-natureza,bio.ecologia.populacao,Ecologia de Populações e Dinâmica Populacional,baixa,0.125,fis.mecanica.cinematica,fis.mecanica.dinamica,Medidas de saneamento básico são fundamentais no processo de promoção de saúde e qualidade de vida d,,
ENEM-2012-053,ENEM,2012,53,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,baixa,0.100,bio.ecologia.basico,qui.organica.basico,O rótulo de um desodorante aerossol informa ao consumidor que o produto possui em sua composição os ,,
ENEM-2012-054,ENEM,2012,54,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,alta,0.400,fis.mecanica.cinematica,fis.mecanica.dinamica,"Em um dia de chuva muito forte, constatou-se uma goteira sobre o centro de uma piscina coberta, form",,
ENEM-2012-055,ENEM,2012,55,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"O mecanismo que permite articular uma porta (de um móvel ou de acesso) é a dobradiça. Normalmente, s",,
ENEM-2012-056,ENEM,2012,56,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,baixa,0.115,bio.botanica,fis.mecanica.cinematica,A figura representa um dos modelos de um sistema de interações entre seres vivos. Ela apresenta duas,,
ENEM-2012-057,ENEM,2012,57,ciencias-natureza,bio.ecologia.biomas,Biomas Brasileiros e Mundiais,baixa,0.083,bio.botanica,bio.ecologia.basico,Muitas espécies de plantas lenhosas são encontradas no cerrado brasileiro. Para a sobrevivência nas ,,
ENEM-2012-058,ENEM,2012,58,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,alta,0.357,qui.organica.reacoes,qui.acidos_bases,A própolis é um produto natural conhecido por suas propriedades anti-inflamatórias e cicatrizantes. ,,
ENEM-2012-059,ENEM,2012,59,ciencias-natureza,bio.ecologia.ambiental,Questões Ambientais e Conservação,media,0.333,fis.mecanica.impulso,qui.organica.reacoes,"No Japão, um movimento nacional para a promoção da luta contra o aquecimento global leva o slogan: *",,
ENEM-2012-060,ENEM,2012,60,ciencias-natureza,fis.mecanica.cinematica,Cinemática,media,0.250,fis.mecanica.dinamica,fis.mecanica.energia,Qual é o gráfico de posição (eixo vertical) em função do tempo (eixo horizontal) que representa o mo,,
ENEM-2012-061,ENEM,2012,61,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,media,0.300,fis.mecanica.energia,qui.geometria,"A eficiência das lâmpadas pode ser comparada utilizando a razão, considerada linear, entre a quantid",,
ENEM-2012-062,ENEM,2012,62,ciencias-natureza,bio.genetica.molecular,"Genética Molecular: DNA, RNA e Síntese Proteica",media,0.231,bio.ecologia.basico,fis.mecanica.cinematica,"Não é de hoje que o homem cria, artificialmente, variedades de peixes por meio da hibridação. Esta é",,
ENEM-2012-063,ENEM,2012,63,ciencias-natureza,qui.termodinamica,Termoquímica,media,0.188,bio.ecologia.basico,fis.termodinamica.temperatura,"Há milhares de anos o homem faz uso da biotecnologia para a produção de alimentos como pães, cerveja",,
ENEM-2012-064,ENEM,2012,64,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"Alguns povos indígenas ainda preservam suas tradições realizando a pesca com lanças, demonstrando um",,
ENEM-2012-065,ENEM,2012,65,ciencias-natureza,qui.cinetica,Cinética Química,media,0.250,fis.termodinamica.temperatura,qui.acidos_bases,"Os vegetais biossintetizam determinadas substâncias (por exemplo, alcaloides e flavonoides), cuja es",,
ENEM-2012-066,ENEM,2012,66,ciencias-natureza,qui.organica.reacoes,Reações Orgânicas,media,0.222,qui.ambiental,qui.acidos_bases,"O benzeno é um hidrocarboneto aromático presente no petróleo, no carvão e em condensados de gás natu",,
ENEM-2012-067,ENEM,2012,67,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,baixa,0.111,fis.termodinamica.gases,fis.mecanica.cinematica,![](https://enem.dev/2012/questions/67/de5aa54b-10c0-4375-b9fd-90d3c3b8bfe9.png)  O valor da pressão,,
ENEM-2012-069,ENEM,2012,69,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,baixa,0.071,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2012/questions/69/1244206c-a1ed-4211-82c2-11fbd57ae05b.jpg)  Dentre os materiai,,
ENEM-2012-070,ENEM,2012,70,ciencias-natureza,qui.organica.reacoes,Reações Orgânicas,media,0.222,qui.cinetica,fis.termodinamica.temperatura,"Em uma planície, ocorreu um acidente ambiental em decorrência do derramamento de grande quantidade d",,
ENEM-2012-071,ENEM,2012,71,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.300,qui.acidos_bases,fis.mecanica.cinematica,Suponha que você seja um consultor e foi contratado para assessorar a implantação de uma matriz ener,,
ENEM-2012-072,ENEM,2012,72,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,media,0.150,fis.mecanica.cinematica,fis.mecanica.dinamica,Uma empresa de transportes precisa efetuar a entrega de uma encomenda o mais breve possível. Para ta,,
ENEM-2012-073,ENEM,2012,73,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2012/questions/73/2e962c95-a64e-494c-891f-43188f52c16c.png)  O circuito que cum,,
ENEM-2012-074,ENEM,2012,74,ciencias-natureza,fis.mecanica.cinematica,Cinemática,media,0.200,fis.mecanica.gravitacao,fis.mecanica.dinamica,![](https://enem.dev/2012/questions/74/ae898d41-d52f-41d0-9ae8-7bead1d40801.png)  Qual a causa da fo,,
ENEM-2012-075,ENEM,2012,75,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,"Em certos locais, larvas de moscas, criadas em arroz cozido, são utilizadas como iscas para pesca. A",,
ENEM-2012-076,ENEM,2012,76,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.150,fis.mecanica.cinematica,fis.mecanica.dinamica,"Os tubos de PVC, material organoclorado sintético, são normalmente utilizados como encanamento na co",,
ENEM-2012-077,ENEM,2012,77,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,baixa,0.111,fis.termodinamica.gases,bio.ecologia.basico,Um consumidor desconfia que a balança do supermercado não está aferindo corretamente a massa dos pro,,
ENEM-2012-078,ENEM,2012,78,ciencias-natureza,fis.mecanica.dinamica,Dinâmica: Leis de Newton e Aplicações,media,0.222,qui.cinetica,fis.fluidos,"Os freios ABS são uma importante medida de segurança no trânsito, os quais funcionam para impedir o ",,
ENEM-2012-079,ENEM,2012,79,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,baixa,0.071,fis.mecanica.cinematica,fis.mecanica.dinamica,O armazenamento de certas vitaminas no organismo apresenta grande dependência de sua solubilidade. P,,
ENEM-2012-080,ENEM,2012,80,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2012/questions/80/b81e5f06-1b2b-4dae-a494-cdd496e89cdb.jpg)  A condição física ,,
ENEM-2012-081,ENEM,2012,81,ciencias-natureza,bio.genetica.molecular,"Genética Molecular: DNA, RNA e Síntese Proteica",media,0.231,qui.reacoes.tipos,bio.ecologia.ambiental,Paleontólogos estudam fósseis e esqueletos de dinossauros para tentar explicar o desaparecimento des,,
ENEM-2012-082,ENEM,2012,82,ciencias-natureza,qui.eletroquimica,Eletroquímica,media,0.333,qui.oxirreducao,fis.mecanica.energia,![](https://enem.dev/2012/questions/82/021fc0ab-517c-410a-9cef-8b5ad543bb19.jpg)  Com base no texto ,,
ENEM-2012-083,ENEM,2012,83,ciencias-natureza,fis.termodinamica.leis,Leis da Termodinâmica,alta,0.556,fis.termodinamica.temperatura,fis.termodinamica.gases,Aumentar a eficiência na queima de combustível dos motores a combustão e reduzir suas emissões de po,,
ENEM-2012-084,ENEM,2012,84,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,“Uma companhia aérea negou-se a transportar material médico por este portar um certificado de esteri,,
ENEM-2012-085,ENEM,2012,85,ciencias-natureza,fis.eletricidade.eletrostatica,Eletrostática,baixa,0.111,bio.evolucao,fis.ondas.luz,A imagem representa o processo de evolução das plantas e algumas de suas estruturas. Para o sucesso ,,
ENEM-2012-086,ENEM,2012,86,ciencias-natureza,qui.solucoes,Soluções e Propriedades Coligativas,alta,0.500,bio.celula.membrana,qui.cinetica,Osmose é um processo espontâneo que ocorre em todos os organismos vivos e é essencial à manutenção d,,
ENEM-2012-087,ENEM,2012,87,ciencias-natureza,bio.ecologia.ambiental,Questões Ambientais e Conservação,media,0.222,bio.ecologia.populacao,qui.ambiental,"A doença de Chagas afeta mais de oito milhões de brasileiros, sendo comum em áreas rurais. É uma doe",,
ENEM-2012-088,ENEM,2012,88,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,alta,0.500,fis.mecanica.cinematica,fis.mecanica.dinamica,Nossa pele possui células que reagem à incidência de luz ultravioleta e produzem uma substância cham,,
ENEM-2012-089,ENEM,2012,89,ciencias-natureza,bio.celula.membrana,Membrana Plasmática e Transporte,media,0.333,qui.geometria,qui.acidos_bases,"Quando colocados em água, os fosfolipídeos tendem a formar lipossomos, estruturas formadas por uma b",,
ENEM-2012-090,ENEM,2012,90,ciencias-natureza,qui.estequiometria,Estequiometria,alta,0.400,qui.acidos_bases,qui.organica.basico,Aspartame é um edulcorante artificial (adoçante dietético) que apresenta potencial adoçante 200 veze,,
ENEM-2013-046,ENEM,2013,46,ciencias-natureza,fis.eletricidade.eletrostatica,Eletrostática,alta,0.444,fis.termodinamica.dilatacao,fis.eletricidade.corrente,Músculos artificiais são dispositivos feitos com plásticos inteligentes que respondem a uma corrente,,
ENEM-2013-047,ENEM,2013,47,ciencias-natureza,qui.estequiometria,Estequiometria,alta,0.500,qui.estrutura.atomica,fis.mecanica.cinematica,"O brasileiro consome em média 500 miligramas de cálcio por dia, quando a quantidade recomendada é o ",,
ENEM-2013-048,ENEM,2013,48,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,fis.termodinamica.temperatura,fis.mecanica.cinematica,![](https://enem.dev/2013/questions/48/c5d6d8a0-0501-49c7-b4e9-2300ccca31aa.png)  A taxa de variação,,
ENEM-2013-049,ENEM,2013,49,ciencias-natureza,fis.moderna,Física Moderna e Nuclear,media,0.300,bio.celula.metabolismo,fis.ondas.luz,Glicose marcada com nuclídeos de carbono-11 é utilizada na medicina para se obter imagens tridimensi,,
ENEM-2013-050,ENEM,2013,50,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.150,bio.imunologia,qui.organica.basico,"Milhares de pessoas estavam morrendo de varíola humana no final do século XVIII. Em 1796, o médico E",,
ENEM-2013-052,ENEM,2013,52,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,baixa,0.100,fis.mecanica.cinematica,fis.mecanica.dinamica,"Em viagens de avião, é solicitado aos passageiros o desligamento de todos o aparelhos cujo funcionam",,
ENEM-2013-054,ENEM,2013,54,ciencias-natureza,qui.organica.reacoes,Reações Orgânicas,baixa,0.111,fis.termodinamica.temperatura,qui.acidos_bases,![](https://enem.dev/2013/questions/54/93c6c320-6ef3-49b4-ac7a-02820bbf0553.png)  Com base nas infor,,
ENEM-2013-055,ENEM,2013,55,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,fis.ondas.mecanicas,qui.solucoes,"A pílula anticoncepcional é um dos métodos contraceptivos de maior segurança, sendo constituída basi",,
ENEM-2013-056,ENEM,2013,56,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,baixa,0.111,fis.termodinamica.gases,fis.ondas.luz,"A imagem representa uma ilustração retirada do livro De Motu Cordis, de autoria do médico inglês Wil",,
ENEM-2013-057,ENEM,2013,57,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,baixa,0.111,fis.mecanica.cinematica,fis.termodinamica.gases,![](https://enem.dev/2013/questions/57/c6f54e13-8d47-41f4-a0e5-ace29cfe3ee6.png)  Como a pressão atm,,
ENEM-2013-058,ENEM,2013,58,ciencias-natureza,qui.estequiometria,Estequiometria,media,0.300,qui.organica.isomeria,qui.cinetica,"O citral, substância de odor fortemente cítrico, é obtido a partir de algumas plantas como o capim-l",,
ENEM-2013-059,ENEM,2013,59,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,qui.oxirreducao,bio.celula.metabolismo,"Plantas terrestres que ainda estão em fase de crescimento fixam grandes quantidades de CO2, utilizan",,
ENEM-2013-061,ENEM,2013,61,ciencias-natureza,fis.mecanica.dinamica,Dinâmica: Leis de Newton e Aplicações,media,0.222,fis.mecanica.cinematica,fis.fluidos,"Para oferecer acessibilidade aos portadores de dificuldades de locomoção, é utilizado, em ônibus e a",,
ENEM-2013-062,ENEM,2013,62,ciencias-natureza,bio.celula.estrutura,Citologia: Estrutura Celular,alta,0.455,qui.organica.reacoes,bio.celula.metabolismo,"A estratégia de obtenção de plantas transgênicas pela inserção de transgenes em cloroplastos, em sub",,
ENEM-2013-065,ENEM,2013,65,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,alta,0.600,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2013/questions/65/bae12c44-190a-4788-bdaa-922272848928.png)  Calcula-se que a v,,
ENEM-2013-066,ENEM,2013,66,ciencias-natureza,qui.geometria,Geometria Molecular e Forças Intermoleculares,baixa,0.111,fis.mecanica.cinematica,fis.ondas.mecanicas,![](https://enem.dev/2013/questions/66/3cd13166-7677-4ab2-9645-ac6c5d401cac.png)  Por qual montagem ,,
ENEM-2013-067,ENEM,2013,67,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.300,qui.cinetica,qui.solucoes,"Sabe-se que o aumento da concentração de gases como CO2, CH4 e N2O na atmosfera é um dos fatores res",,
ENEM-2013-068,ENEM,2013,68,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2013/questions/68/d1879686-065c-4be3-8a4b-2a2867bff97e.png)  A partir do texto ,,
ENEM-2013-069,ENEM,2013,69,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,baixa,0.071,fis.mecanica.cinematica,fis.mecanica.dinamica,A formação frequente de grandes volumes de pirita (FeS2) em uma variedade de depósitos minerais favo,,
ENEM-2013-070,ENEM,2013,70,ciencias-natureza,qui.organica.polimeros,Polímeros e Bioquímica,baixa,0.083,bio.genetica.molecular,fis.mecanica.cinematica,Cinco casais alegavam ser os pais de um bebê. A confirmação da paternidade foi obtida pelo exame de ,,
ENEM-2013-071,ENEM,2013,71,ciencias-natureza,fis.termodinamica.gases,Gases e Transformações Gasosas,baixa,0.100,qui.solucoes,fis.mecanica.cinematica,"Qual é o máximo volume da solução do medicamento que pode ser administrado a esse indivíduo, pela vi",,
ENEM-2013-072,ENEM,2013,72,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2013/questions/72/023b2cf4-ae6c-41cf-b2b5-920ff8018158.png)  Para realizar essa,,
ENEM-2013-073,ENEM,2013,73,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",baixa,0.111,fis.termodinamica.leis,qui.estequiometria,Uma indústria está escolhendo uma linhagem de microalgas que otimize a secreção de polímeros comestí,,
ENEM-2013-074,ENEM,2013,74,ciencias-natureza,qui.eletroquimica,Eletroquímica,media,0.222,fis.mecanica.dinamica,fis.mecanica.cinematica,"Eu também podia decompor a água, se fosse salgada ou acidulada, usando a pilha de Daniell como fonte",,
ENEM-2013-075,ENEM,2013,75,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,media,0.250,fis.ondas.mecanicas,qui.cinetica,"O chuveiro elétrico é um dispositivo capaz de transformar energia elétrica em energia térmica, o que",,
ENEM-2013-076,ENEM,2013,76,ciencias-natureza,fis.mecanica.dinamica,Dinâmica: Leis de Newton e Aplicações,media,0.222,fis.mecanica.cinematica,fis.eletricidade.corrente,"Uma pessoa necessita da força de atrito em seus pés para se deslocar sobre uma superfície. Logo, uma",,
ENEM-2013-077,ENEM,2013,77,ciencias-natureza,qui.estequiometria,Estequiometria,media,0.250,qui.oxirreducao,bio.ecologia.basico,"A produção de aço envolve o aquecimento do minério de ferro, junto com carvão (carbono) e ar atmosfé",,
ENEM-2013-078,ENEM,2013,78,ciencias-natureza,bio.imunologia,Imunologia e Saúde,media,0.154,bio.genetica.cromossomica,qui.organica.reacoes,"A contaminação pelo vírus da rubéola é especialmente preocupante em grávidas, devido à síndrome da r",,
ENEM-2013-079,ENEM,2013,79,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,alta,0.400,fis.eletricidade.eletrostatica,qui.eletroquimica,"Um circuito em série é formado por uma pilha, uma lâmpada incandescente e uma chave interruptora. Ao",,
ENEM-2013-080,ENEM,2013,80,ciencias-natureza,bio.ecologia.ambiental,Questões Ambientais e Conservação,baixa,0.111,qui.ambiental,bio.ecologia.basico,Estudos de fluxo de energia em ecossistemas demonstram que a alta produtividade nos manguezais está ,,
ENEM-2013-081,ENEM,2013,81,ciencias-natureza,qui.ambiental,Química Ambiental e Industrial,media,0.300,fis.mecanica.cinematica,fis.mecanica.dinamica,"Entre as substâncias usadas para o tratamento de água está o sulfato de alumínio que, em meio alcali",,
ENEM-2013-082,ENEM,2013,82,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.000,fis.mecanica.dinamica,fis.mecanica.energia,![](https://enem.dev/2013/questions/82/dc5323c9-893c-4a4c-bea3-fd88a30c0de6.png)  A razão entre as f,,
ENEM-2013-083,ENEM,2013,83,ciencias-natureza,qui.cinetica,Cinética Química,baixa,0.125,fis.termodinamica.temperatura,fis.mecanica.cinematica,![](https://enem.dev/2013/questions/83/8c89e96c-e432-40e1-896c-84255e978921.png)  Para um valor de t,,
ENEM-2013-085,ENEM,2013,85,ciencias-natureza,fis.eletricidade.magnetismo,Magnetismo e Eletromagnetismo,alta,0.375,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2013/questions/85/9fd5468f-a0c7-485b-896d-1abdc758e911.png)  A intensidade do c,,
ENEM-2013-086,ENEM,2013,86,ciencias-natureza,qui.ligacoes,Ligações Químicas,baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2013/questions/86/23f946b2-3239-4257-99bb-96c0d984831b.png)  A maior eficiência,,
ENEM-2013-087,ENEM,2013,87,ciencias-natureza,fis.mecanica.cinematica,Cinemática,media,0.200,fis.mecanica.dinamica,fis.mecanica.energia,"Em um dia sem vento, ao saltar de um avião, um paraquedista cai verticalmente até atingir a velocida",,
ENEM-2013-089,ENEM,2013,89,ciencias-natureza,fis.termodinamica.gases,Gases e Transformações Gasosas,media,0.150,qui.cinetica,fis.termodinamica.temperatura,Aquecedores solares usados em residências têm o objetivo de elevar a temperatura da água até 70 °C. ,,
ENEM-2013-090,ENEM,2013,90,ciencias-natureza,qui.organica.basico,Química Orgânica: Nomenclatura e Funções,baixa,0.071,fis.mecanica.cinematica,fis.mecanica.dinamica,![](https://enem.dev/2013/questions/90/27d72a6f-643a-4caa-90c1-ded6335b2593.png)  Em que parte do co,,
ENEM-2014-046,ENEM,2014,46,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",media,0.333,fis.ondas.mecanicas,qui.cinetica,"Christiaan Huygens, em 1656, criou o relógio de pêndulo. Nesse dispositivo, a pontualidade baseia-se",,
ENEM-2014-047,ENEM,2014,47,ciencias-natureza,bio.ecologia.basico,Ecologia: Ecossistemas e Relações Ecológicas,media,0.192,fis.ondas.mecanicas,qui.organica.polimeros,"Na década de 1940, na Região Centro-Oeste, produtores rurais, cujos bois, porcos, aves e cabras esta",,
