id_origem,prova,ano,numero,area,topico_sugerido,topico_titulo,confianca,score,alternativa_2,alternativa_3,enunciado_100,aprovado,topico_corrigido
ENEM-2012-102,ENEM,2012,102,linguagens,por.gramatica.semantica,Semântica e Variação Linguística,baixa,0.100,lit.generos,por.leitura.generos,**Labaredas nas trevas**   **Fragmentos do diário secreto de**   **Teodor Konrad Nalecz Korzeniowski,,
ENEM-2012-103,ENEM,2012,103,linguagens,por.gramatica.semantica,Semântica e Variação Linguística,media,0.300,por.discurso,lit.periodos,![](https://enem.dev/2012/questions/103/d0885d4e-22d9-41d4-90d2-7c76f3c41f6f.png)  Disponível em: ww,,
ENEM-2012-104,ENEM,2012,104,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"Com o texto eletrônico, enfim, parece estar ao alcance de nossos olhos e de nossas mãos um sonho mui",,
ENEM-2012-105,ENEM,2012,105,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**O senhor**  Carta a uma jovem que, estando em uma roda em que dava aos presentes o tratamento de v",,
ENEM-2012-106,ENEM,2012,106,linguagens,lit.generos,Gêneros e Recursos Literários,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,![](https://enem.dev/2012/questions/106/b78a40b0-2de8-405e-b703-6d75231e6814.png)  LAERTE. Disponíve,,
ENEM-2012-107,ENEM,2012,107,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"![](https://enem.dev/2012/questions/107/2ac634d8-e5aa-4c62-a144-f90965fd3c2c.png)  **Extra, extra. E",,
ENEM-2012-108,ENEM,2012,108,linguagens,ing.compreensao,Inglês: Compreensão de Texto,alta,0.571,lit.generos,por.leitura.generos,"**TEXTO I**  **Antigamente**  Antigamente, os pirralhos dobravam a língua diante dos pais e se um se",,
ENEM-2012-109,ENEM,2012,109,linguagens,por.gramatica.morfologia,Morfologia e Classes de Palavras,baixa,0.077,lit.generos,por.leitura.generos,"![](https://enem.dev/2012/questions/109/b14d5915-3369-4982-bc3e-820b65efe31e.png)  BROWNE, D. **Folh",,
ENEM-2012-110,ENEM,2012,110,linguagens,por.gramatica.morfologia,Morfologia e Classes de Palavras,media,0.154,art.linguagens,lit.generos,"**Cabeludinho**  Quando a Vó me recebeu nas férias, ela me apresentou aos amigos: Este é meu neto. E",,
ENEM-2012-111,ENEM,2012,111,linguagens,lit.periodos,Períodos Literários Brasileiros,media,0.167,por.coesao,lit.generos,"**TEXTO I**  A característica da oralidade radiofônica, então, seria aquela que propõe o diálogo com",,
ENEM-2012-112,ENEM,2012,112,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"Ai, palavras, ai, palavras   que estranha potência a vossa!  Todo o sentido da vida   principia a vo",,
ENEM-2012-113,ENEM,2012,113,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,Pote Cru é meu pastor. Ele me guiará.   Ele está comprometido de monge.   De tarde deambula no azeda,,
ENEM-2012-114,ENEM,2012,114,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,![](https://enem.dev/2012/questions/114/0e1c5ddc-b61a-440e-823d-d96e6a614c3f.png)  Cartaz afixado na,,
ENEM-2012-115,ENEM,2012,115,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**Aqui é o país do futebol**  Brasil está vazio na tarde de domingo, né?   Olha o sambão, aqui é o p",,
ENEM-2012-116,ENEM,2012,116,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,lit.periodos,por.leitura.generos,"**LXXVIII** (Camões, 1525?-1580)  Leda serenidade deleitosa,   Que representa em terra um paraíso;  ",,
ENEM-2012-117,ENEM,2012,117,linguagens,por.discurso,Análise do Discurso e Linguagem,baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,**Das irmãs**  os meus irmãos sujando-se   na lama   e eis-me aqui cercada   de alvura e enxovais  e,,
ENEM-2012-118,ENEM,2012,118,linguagens,lit.generos,Gêneros e Recursos Literários,media,0.154,por.gramatica.sintaxe,por.gramatica.morfologia,"**O sedutor médio**  Vamos juntar   Nossas rendas e   expectativas de vida   querida,   o que me diz",,
ENEM-2012-119,ENEM,2012,119,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.100,por.discurso,art.linguagens,"Nós, brasileiros, estamos acostumados a ver juras de amor, feitas diante de Deus, serem quebradas po",,
ENEM-2012-120,ENEM,2012,120,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**E-mail com hora programada**  Redação INFO, 28 de agosto de 2007.  Agende o envio de e-mails no _T",,
ENEM-2012-121,ENEM,2012,121,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,"![](https://enem.dev/2012/questions/121/0906b53b-6578-4bbf-9544-7d5946fec2ae.png)  Picasso, P. **Les",,
ENEM-2012-122,ENEM,2012,122,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.100,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2012/questions/122/56b6ba08-f28d-4c6e-9548-dae589b81f9c.png)  Capa do LP **Os M,,
ENEM-2012-123,ENEM,2012,123,linguagens,por.gramatica.morfologia,Morfologia e Classes de Palavras,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,Sou feliz pelos amigos que tenho. Um deles muito sofre pelo meu descuido com o vernáculo. Por alguns,,
ENEM-2012-124,ENEM,2012,124,linguagens,lit.generos,Gêneros e Recursos Literários,media,0.154,por.leitura.generos,por.leitura.intertextualidade,Desde dezoito anos que o tal patriotismo lhe absorvia e por ele fizera a tolice de estudar inutilida,,
ENEM-2012-125,ENEM,2012,125,linguagens,lit.periodos,Períodos Literários Brasileiros,media,0.167,por.leitura.generos,por.leitura.intertextualidade,A marcha galopante das tecnologias teve por primeiro resultado multiplicar em enormes proporções tan,,
ENEM-2012-126,ENEM,2012,126,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,**Logia e mitologia**  Meu coração   de mil e novecentos e setenta e dois   já não palpita fagueiro ,,
ENEM-2012-127,ENEM,2012,127,linguagens,lit.generos,Gêneros e Recursos Literários,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,"**Desabafo**  Desculpem-me, mas não dá pra fazer uma cronicazinha divertida hoje. Simplesmente não d",,
ENEM-2012-128,ENEM,2012,128,linguagens,por.gramatica.morfologia,Morfologia e Classes de Palavras,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,"**Entrevista com Marcos Bagno**  Pode parecer inacreditável, mas muitas das prescrições da pedagogia",,
ENEM-2012-129,ENEM,2012,129,linguagens,ing.compreensao,Inglês: Compreensão de Texto,baixa,0.143,por.leitura.generos,por.leitura.intertextualidade,"**O léxico e a cultura**  Potencialmente, todas as línguas de todos os tempos podem candidatar-se a ",,
ENEM-2012-130,ENEM,2012,130,linguagens,por.gramatica.semantica,Semântica e Variação Linguística,alta,0.550,por.gramatica.sintaxe,por.gramatica.morfologia,"A substituição do haver por ter em construções existenciais, no português do Brasil, corresponde a u",,
ENEM-2012-131,ENEM,2012,131,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"![](https://enem.dev/2012/questions/131/b9d98d9e-3a0b-4ec3-88f4-05fc7d517e47.png)  BARDI, P. M. **Em",,
ENEM-2012-132,ENEM,2012,132,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,Lugar de mulher também é na oficina. Pelo menos nas oficinas dos cursos da área automotiva fornecido,,
ENEM-2012-133,ENEM,2012,133,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.100,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2012/questions/133/882acc28-987a-4ffa-9dbb-d7b96a263b60.png)  Disponível em: ww,,
ENEM-2012-134,ENEM,2012,134,linguagens,lit.generos,Gêneros e Recursos Literários,media,0.154,por.leitura.intertextualidade,por.gramatica.morfologia,**Aquele bêbado**  — Juro nunca mais beber — e fez o sinal da cruz com os indicadores. Acrescentou: ,,
ENEM-2012-135,ENEM,2012,135,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,lit.periodos,lit.generos,**O trovador**  Sentimentos em mim do asperamente   dos homens das primeiras eras…   As primaveras d,,
ENEM-2013-091,ENEM,2013,91,linguagens,esp.compreensao,Espanhol: Compreensão de Texto,baixa,0.143,por.leitura.generos,por.leitura.intertextualidade,![](https://enem.dev/2013/questions/91-espanhol/5cc207cf-2740-4f04-987b-3b7edb313999.png)  TUTE. **T,,
ENEM-2013-092,ENEM,2013,92,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**Duerme negrito**  Duerme, duerme, negrito,   que tu mamá está en el campo,   negrito…  Te va a tra",,
ENEM-2013-093,ENEM,2013,93,linguagens,lit.generos,Gêneros e Recursos Literários,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,"Pero un dia, le fue presentado a Cortés un tributo bien distinto: un obsequio de veinte esclavas lle",,
ENEM-2013-094,ENEM,2013,94,linguagens,lit.generos,Gêneros e Recursos Literários,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,"**Cabra sola**  Hay quien dice que soy como la cabra;   Lo dicen lo repiten, ya lo creo;   Pero soy ",,
ENEM-2013-095,ENEM,2013,95,linguagens,ing.compreensao,Inglês: Compreensão de Texto,alta,0.357,esp.compreensao,lit.periodos,**Pensar la lengua del siglo XXI**   Aceptada la dicotomía entre “español general” académico y “espa,,
ENEM-2013-096,ENEM,2013,96,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2013/questions/96/3a9ca0a8-abbc-4592-847a-00e02249182a.png)  GRUPO ESCOLAR DE P,,
ENEM-2013-097,ENEM,2013,97,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.136,por.leitura.generos,por.leitura.intertextualidade,"O jogo é uma atividade ou ocupação voluntária, exercida dentro de certos e determinados limites de t",,
ENEM-2013-098,ENEM,2013,98,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,"**Novas tecnologias**  Atualmente, prevalece na mídia um discurso de exaltação das novas tecnologias",,
ENEM-2013-099,ENEM,2013,99,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,**Olá! Negro**   Os netos de teus mulatos e de teus cafuzos   e a quarta e a quinta gerações de teu ,,
ENEM-2013-100,ENEM,2013,100,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,**Até quando?**  Não adianta olhar pro céu   Com muita fé e pouca luta   Levanta aí que você tem mui,,
ENEM-2013-101,ENEM,2013,101,linguagens,por.discurso,Análise do Discurso e Linguagem,baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,**Manta que costura causos e histórias no seio de uma família serve de metáfora da memória em obra e,,
ENEM-2013-102,ENEM,2013,102,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.100,por.leitura.intertextualidade,por.discurso,"O **hipertexto** permite – ou, de certo modo, em alguns casos, até mesmo exige – a participação de d",,
ENEM-2013-103,ENEM,2013,103,linguagens,lit.periodos,Períodos Literários Brasileiros,baixa,0.083,por.leitura.generos,por.leitura.intertextualidade,![](https://enem.dev/2013/questions/103/1e52e81d-f67f-4767-92a9-363e81f41e52.png)  Disponível em: ht,,
ENEM-2013-104,ENEM,2013,104,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.100,art.linguagens,por.leitura.intertextualidade,"**Lusofonia**  _rapariga:_ s.f., fem. de rapaz: mulher nova; moça; menina; (Brasil), meretriz.  Escr",,
ENEM-2013-105,ENEM,2013,105,linguagens,ing.compreensao,Inglês: Compreensão de Texto,media,0.214,esp.compreensao,por.leitura.generos,"Art. 2º Considera-se criança, para os efeitos desta lei, a pessoa até doze anos de idade incompletos",,
ENEM-2013-106,ENEM,2013,106,linguagens,esp.compreensao,Espanhol: Compreensão de Texto,baixa,0.143,por.leitura.generos,por.leitura.intertextualidade,O sociólogo espanhol Manuel Castells sustenta que “a comunicação de valores e a mobilização em torno,,
ENEM-2013-107,ENEM,2013,107,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.136,por.leitura.generos,por.leitura.intertextualidade,**Secretaria de Cultura**   **EDITAL**  **NOTIFICAÇÃO** – Síntese da resolução publicada no Diário O,,
ENEM-2013-108,ENEM,2013,108,linguagens,lit.generos,Gêneros e Recursos Literários,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,"**Adolescentes: mais altos, gordos e preguiçosos**  A oferta de produtos industrializados e a falta ",,
ENEM-2013-109,ENEM,2013,109,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,"![](https://enem.dev/2013/questions/109/86ca18ad-33a3-42fd-933f-a74f404f7923.png)  KUCZYNSKIEGO, P. ",,
ENEM-2013-110,ENEM,2013,110,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2013/questions/110/31fe6a6e-8c30-48fb-af8a-ad8ce7660434.png)  CAULOS. Disponíve,,
ENEM-2013-111,ENEM,2013,111,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",media,0.182,por.leitura.generos,por.leitura.intertextualidade,"Própria dos festejos juninos, a quadrilha nasceu como dança aristocrática, oriunda dos salões france",,
ENEM-2013-112,ENEM,2013,112,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,media,0.300,por.discurso,art.linguagens,"**Jogar limpo**  Argumentar não é ganhar uma discussão a qualquer preço. Convencer alguém de algo é,",,
ENEM-2013-113,ENEM,2013,113,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,lit.periodos,por.leitura.generos,"**A diva**  Vamos ao teatro, Maria José?   Quem me dera,   desmanchei em rosca quinze kilos de farin",,
ENEM-2013-114,ENEM,2013,114,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",alta,0.364,por.gramatica.morfologia,por.leitura.generos,![](https://enem.dev/2013/questions/114/aac80934-559a-4244-bca8-133d8a9b4aa4.png)  Pertencentes ao p,,
ENEM-2013-115,ENEM,2013,115,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,**Querô**  DELEGADO — Então desce ele. Vê o que arrancam desse sacana.   SARARÁ — Só que tem um poré,,
ENEM-2013-116,ENEM,2013,116,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**Mal secreto**  Se a cólera que espuma, a dor que mora   N’aIma, e destrói cada ilusão que nasce,  ",,
ENEM-2013-117,ENEM,2013,117,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",media,0.227,por.leitura.generos,por.leitura.intertextualidade,"Mesmo tendo a trajetória do movimento interrompida com a prisão de seus dois líderes, o tropicalismo",,
ENEM-2013-118,ENEM,2013,118,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,"**Futebol: “A rebeldia é que muda o mundo”**  _Conheça a história de Afonsinho, o primeiro jogador d",,
ENEM-2013-119,ENEM,2013,119,linguagens,por.gramatica.morfologia,Morfologia e Classes de Palavras,media,0.269,por.coesao,por.leitura.generos,"![](https://enem.dev/2013/questions/119/01e29074-f21d-4f84-a197-0f5b11f2f053.png)  Nessa charge, o r",,
ENEM-2013-120,ENEM,2013,120,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2013/questions/120/e72b41dd-02c3-4cba-b6fd-2179bfe0f465.png)  Pelas característ,,
ENEM-2013-121,ENEM,2013,121,linguagens,por.coesao,Coesão e Coerência Textual,media,0.200,por.gramatica.sintaxe,por.gramatica.morfologia,"Gripado, penso entre espirros em como a palavra gripe nos chegou após uma série de contágios entre l",,
ENEM-2013-122,ENEM,2013,122,linguagens,por.discurso,Análise do Discurso e Linguagem,baixa,0.091,lit.periodos,lit.generos,"**Capítulo LIV — A pêndula**  Saí dali a saborear o beijo. Não pude dormir; estirei-me na cama, é ce",,
ENEM-2013-123,ENEM,2013,123,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**Para Carr, internet atua no comércio da distração**  _Autor de “A Geração Superficial” analisa a i",,
ENEM-2013-124,ENEM,2013,124,linguagens,lit.generos,Gêneros e Recursos Literários,media,0.154,por.gramatica.sintaxe,por.leitura.generos,Tudo no mundo começou com um sim. Uma molécula disse sim a outra molécula e nasceu a vida. Mas antes,,
ENEM-2013-125,ENEM,2013,125,linguagens,lit.periodos,Períodos Literários Brasileiros,media,0.167,por.leitura.generos,art.linguagens,"**TEXTO I**  É evidente que a vitamina D é importante — mas como obtê-la? Realmente, a vitamina D po",,
ENEM-2013-126,ENEM,2013,126,linguagens,lit.periodos,Períodos Literários Brasileiros,media,0.167,por.leitura.generos,por.leitura.intertextualidade,"**O _bit_ na galáxia de Gutenberg**  Neste século, a escrita divide terreno com diversos meios de co",,
ENEM-2013-127,ENEM,2013,127,linguagens,lit.periodos,Períodos Literários Brasileiros,baixa,0.083,por.gramatica.morfologia,por.leitura.generos,![](https://enem.dev/2013/questions/127/6c4ad328-1883-4e39-a89b-cd5369e58862.png)  A contemporaneida,,
ENEM-2013-128,ENEM,2013,128,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2013/questions/128/376aa4c4-4442-4c33-9e0d-f0498006d862.png)  Os objetivos que ,,
ENEM-2013-129,ENEM,2013,129,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2013/questions/129/cc49fcc3-5c50-4580-b123-ca942355c592.png)  O poema de Oswald,,
ENEM-2013-130,ENEM,2013,130,linguagens,lit.periodos,Períodos Literários Brasileiros,baixa,0.083,por.leitura.generos,por.leitura.intertextualidade,"Na verdade, o que se chama genericamente de índios é um grupo de mais de trezentos povos que, juntos",,
ENEM-2013-131,ENEM,2013,131,linguagens,por.discurso,Análise do Discurso e Linguagem,baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,![](https://enem.dev/2013/questions/131/3af16380-2fa2-4832-99fc-9013fcc12b26.png)  A tirinha denota ,,
ENEM-2013-132,ENEM,2013,132,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,**Dúvida**  Dois compadres viajavam de carro por uma estrada de fazenda quando um bicho cruzou a fre,,
ENEM-2013-133,ENEM,2013,133,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2013/questions/133/52fff104-0a57-491a-a13e-80f4ca2c1da6.png)  Analisando-se as ,,
ENEM-2013-134,ENEM,2013,134,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**O que é _bullying_ virtual ou _cyberbullying_?**  É o _bullying_ que ocorre em meios eletrônicos, ",,
ENEM-2013-135,ENEM,2013,135,linguagens,por.gramatica.morfologia,Morfologia e Classes de Palavras,baixa,0.115,por.leitura.generos,por.leitura.intertextualidade,![](https://enem.dev/2013/questions/135/a7313775-7367-40b7-a57e-e55826f71f8f.png)  Os gráficos expõe,,
ENEM-2014-091,ENEM,2014,91,linguagens,esp.compreensao,Espanhol: Compreensão de Texto,alta,0.357,por.leitura.generos,por.leitura.intertextualidade,![](https://enem.dev/2014/questions/91-espanhol/8daa6152-26c6-4606-8a28-1f0bb37dffe3.jpg)  Disponíve,,
ENEM-2014-092,ENEM,2014,92,linguagens,lit.generos,Gêneros e Recursos Literários,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,**Emigrantes**  En todo emigrante existen dos posibles actitudes vitales: una la de considerar su ex,,
ENEM-2014-093,ENEM,2014,93,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"En un año de campaña paraguaya, he visto muchas cosas tristes…  He visto la tierra, con su fertilida",,
ENEM-2014-094,ENEM,2014,94,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"Aunque me cuesta mucho trabajo y me hace sudar la gota gorda, y, como todo escritor, siento a veces ",,
ENEM-2014-095,ENEM,2014,95,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,**El robo**  Para los niños   anchos espacios tiene el día   y las horas   son calles despejadas   a,,
ENEM-2014-096,ENEM,2014,96,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,**TEXTO l**  **Seis estados zeram fila de espera para transplante da córnea**  Seis estados brasilei,,
ENEM-2014-097,ENEM,2014,97,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,"O boxe está perdendo cada vez mais espaço para um fenômeno relativamente recente do esporte, o MMA. ",,
ENEM-2014-098,ENEM,2014,98,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,**Uso de suplementos alimentares por adolescentes**  Evidências médicas sugerem que a suplementação ,,
ENEM-2014-099,ENEM,2014,99,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**TEXTO I**  João Guedes, um dos assíduos frequentadores do boliche do capitão, mudara-se da campanh",,
ENEM-2014-100,ENEM,2014,100,linguagens,lit.generos,Gêneros e Recursos Literários,media,0.154,por.leitura.generos,por.leitura.intertextualidade,"O correr da vida embrulha tudo. A vida é assim: esquenta e esfria, aperta e daí afrouxa, sossega e d",,
ENEM-2014-101,ENEM,2014,101,linguagens,lit.generos,Gêneros e Recursos Literários,media,0.154,por.leitura.intertextualidade,por.leitura.generos,Há qualquer coisa de especial **nisso** de botar a cara na janela em crônica de jornal — eu não fazi,,
ENEM-2014-102,ENEM,2014,102,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",media,0.273,por.discurso,por.leitura.generos,Era um dos meus primeiros dias na sala de música. A fim de descobrirmos o que deveríamos estar fazen,,
ENEM-2014-103,ENEM,2014,103,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"**Censura Moralista**  Há tempos que a leitura está em pauta. E, diz-se, em crise. Comenta-se esta c",,
ENEM-2014-104,ENEM,2014,104,linguagens,lit.periodos,Períodos Literários Brasileiros,baixa,0.083,por.leitura.generos,por.leitura.intertextualidade,Só há uma saída para a escola se ela quiser ser mais bem-sucedida: aceitar a mudança da língua como ,,
ENEM-2014-105,ENEM,2014,105,linguagens,por.discurso,Análise do Discurso e Linguagem,baixa,0.091,por.leitura.generos,por.leitura.intertextualidade,![](https://enem.dev/2014/questions/105/c3c3913e-0f62-4c09-ba7f-702ab87e0c31.png)  Os meios de comun,,
ENEM-2014-106,ENEM,2014,106,linguagens,lit.generos,Gêneros e Recursos Literários,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,eu acho um fato interessante… né… foi como meu pai e minha mãe vieram se conhecer… né… que… minha mã,,
ENEM-2014-107,ENEM,2014,107,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,_Blog_ é concebido como um espaço onde o blogueiro é livre para expressar e discutir o que quiser na,,
ENEM-2014-108,ENEM,2014,108,linguagens,lit.periodos,Períodos Literários Brasileiros,media,0.167,por.leitura.generos,por.leitura.intertextualidade,**Camelôs**  Abençoado seja o camelô dos brinquedos de tostão:   O que vende balõezinhos de cor   O ,,
ENEM-2014-109,ENEM,2014,109,linguagens,lit.generos,Gêneros e Recursos Literários,media,0.154,por.discurso,lit.periodos,"Talvez pareça excessivo o escrúpulo do Cotrim, a quem não souber que ele possuía um caráter ferozmen",,
ENEM-2014-110,ENEM,2014,110,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,lit.generos,por.leitura.generos,**O exercício da crônica**  Escrever prosa é uma arte ingrata. Eu digo prosa como se faz um cronista,,
ENEM-2014-111,ENEM,2014,111,linguagens,por.gramatica.morfologia,Morfologia e Classes de Palavras,baixa,0.077,por.leitura.generos,por.leitura.intertextualidade,E se a água potável acabar? O que aconteceria se a água potável do mundo acabasse?  As teorias mais ,,
ENEM-2014-112,ENEM,2014,112,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2014/questions/112/4cd68c46-084c-4144-8e81-7a4a64e13bda.jpg)  O texto introduz ,,
ENEM-2014-113,ENEM,2014,113,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,"Quando Deus redimiu da tirania   Da mão do Faraó endurecido   O Povo Hebreu amado, e esclarecido,   ",,
ENEM-2014-114,ENEM,2014,114,linguagens,por.discurso,Análise do Discurso e Linguagem,media,0.182,art.linguagens,por.leitura.generos,**O Brasil é sertanejo**  Que tipo de música simboliza o Brasil? Eis uma questão discutida há muito ,,
ENEM-2014-115,ENEM,2014,115,linguagens,por.leitura.generos,Gêneros Textuais e Compreensão Leitora,baixa,0.000,por.leitura.intertextualidade,por.discurso,![](https://enem.dev/2014/questions/115/e13b2d6f-c865-4932-b906-03827868ad82.png)  **Scientific Amer,,
ENEM-2014-116,ENEM,2014,116,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",baixa,0.091,por.gramatica.morfologia,por.leitura.generos,**Linotipos**  O Museu da Imprensa exibe duas linotipos. Trata-se de um tipo de máquina de composiçã,,
ENEM-2014-117,ENEM,2014,117,linguagens,art.linguagens,"Artes, Mídias e Manifestações Culturais",alta,0.364,por.leitura.generos,por.leitura.intertextualidade,**Cordel resiste à tecnologia gráfica**  O Cariri mantém uma das mais ricas tradições da cultura pop,,
ENEM-2014-118,ENEM,2014,118,linguagens,ing.compreensao,Inglês: Compreensão de Texto,baixa,0.143,art.linguagens,lit.periodos,"**Em bom português**  No Brasil, as palavras envelhecem e caem como folhas secas. Não é somente pela",,
ENEM-2014-119,ENEM,2014,119,linguagens,lit.periodos,Períodos Literários Brasileiros,media,0.333,lit.generos,ing.compreensao,"**Psicologia de um vencido**  Eu, filho do carbono e do amoníaco,   Monstro de escuridão e rutilânci",,
