id_origem,prova,ano,numero,area,topico_sugerido,topico_titulo,confianca,score,alternativa_2,alternativa_3,enunciado_100,aprovado,topico_corrigido
UERJ-2025-2º_exame_de_qualificacao-004,UERJ,2025,4,ciencias-natureza,bio.celula.estrutura,Citologia: Estrutura Celular,media,0.182,bio.celula.metabolismo,qui.geometria,Um exemplo de processo que não obedece a relações lineares simples é observado na fermentação 04 alc,,
UERJ-2025-2º_exame_de_qualificacao-008,UERJ,2025,8,ciencias-natureza,qui.cinetica,Cinética Química,media,0.250,qui.estequiometria,qui.solucoes,"08 0 concentração de NO (mol/L) 2 Considerando os dados, a constante cinética da reação, em L/mol.s,",,
UERJ-2025-2º_exame_de_qualificacao-029,UERJ,2025,29,ciencias-natureza,qui.oxirreducao,Reações de Oxidação-Redução,baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,"Um fabricante reduziu a embalagem de seus sucos, mantendo o preço de venda, que era de 29 R$ 10,00 p",,
UERJ-2025-2º_exame_de_qualificacao-036,UERJ,2025,36,ciencias-natureza,fis.mecanica.cinematica,Cinemática,baixa,0.100,fis.mecanica.dinamica,fis.mecanica.energia,"Durante um treino, quatro posições ocupadas pelos corredores A e B, deslocando-se em 36 movimento un",,
UERJ-2025-2º_exame_de_qualificacao-037,UERJ,2025,37,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,media,0.231,qui.geometria,bio.anatomia.sistemas,"A tri-iodotironina e a tiroxina são hormônios produzidos pela tireoide, conhecidos, respectivamente,",,
UERJ-2025-2º_exame_de_qualificacao-038,UERJ,2025,38,ciencias-natureza,fis.ondas.mecanicas,Ondas Mecânicas e Acústica,baixa,0.100,bio.ecologia.basico,fis.mecanica.cinematica,"A bioluminescência consiste na produção de luz por alguns seres vivos, dentre eles os besouros 38 co",,
UERJ-2025-2º_exame_de_qualificacao-039,UERJ,2025,39,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,alta,0.550,fis.mecanica.energia,fis.mecanica.cinematica,"Para determinar a potência dissipada por um equipamento industrial, verificou-se a relação entre 39 ",,
UERJ-2025-2º_exame_de_qualificacao-045,UERJ,2025,45,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",alta,0.455,qui.cinetica,fis.mecanica.cinematica,"Para variar em 60 °C a temperatura de m quilogramas de água, foi utilizada toda a energia produzida ",,
UERJ-2025-2º_exame_de_qualificacao-046,UERJ,2025,46,ciencias-natureza,bio.genetica.mendeliana,Genética Mendeliana,media,0.250,fis.mecanica.cinematica,fis.mecanica.dinamica,Admita que determinada doença hereditária autossômica pode apresentar duas formas distintas: 46 uma ,,
UERJ-2025-2º_exame_de_qualificacao-050,UERJ,2025,50,ciencias-natureza,fis.mecanica.energia,"Energia, Trabalho e Potência",baixa,0.111,fis.mecanica.cinematica,fis.mecanica.dinamica,"Com 1,4 bilhão de habitantes, não dá para juntar 11 atletas num time competitivo? É o que se 50 perg",,
UERJ-2025-2º_exame_de_qualificacao-058,UERJ,2025,58,ciencias-natureza,bio.ecologia.ambiental,Questões Ambientais e Conservação,alta,0.444,fis.termodinamica.temperatura,qui.cinetica,"Na Nova Holanda, comunidade do Complexo da Maré, no Rio de Janeiro, terraços cobertos por 58 alumíni",,
UERJ-2026-1º_exame_de_qualificacao-005,UERJ,2026,5,ciencias-natureza,qui.ligacoes,Ligações Químicas,alta,0.611,fis.mecanica.cinematica,fis.mecanica.dinamica,"As pedras pisadas, referidas na letra da canção, fazem parte do antigo Cais do Valongo, onde 05 dese",,
UERJ-2026-1º_exame_de_qualificacao-047,UERJ,2026,47,ciencias-natureza,bio.ecologia.ambiental,Questões Ambientais e Conservação,baixa,0.111,fis.eletricidade.corrente,bio.botanica,"Como Eunice Paiva, de “Ainda estou aqui”, ajudou 47 a evitar a extinção de um povo indígena “Não tín",,
UERJ-2026-2º_exame_de_qualificacao-001,UERJ,2026,1,ciencias-natureza,fis.fluidos,Fluidos: Hidrostática e Hidrodinâmica,media,0.333,fis.mecanica.impulso,fis.mecanica.dinamica,"Dentre os muitos nomes fundamentais ao pensamento filosófico e científico, encontra-se o de 01 Arqui",,
UERJ-2026-2º_exame_de_qualificacao-002,UERJ,2026,2,ciencias-natureza,bio.evolucao,Evolução Biológica,media,0.182,fis.termodinamica.gases,fis.mecanica.cinematica,"Outro nome importante ao pensamento filosófico e científico é o de Charles Darwin (1809-1882), 02 qu",,
UERJ-2026-2º_exame_de_qualificacao-014,UERJ,2026,14,ciencias-natureza,fis.termodinamica.dilatacao,Dilatação Térmica,media,0.300,qui.acidos_bases,fis.mecanica.cinematica,"Quando Seixas convenceu-se de que não podia casar com Aurélia, revoltou-se contra si 14 próprio. Não",,
UERJ-2026-2º_exame_de_qualificacao-035,UERJ,2026,35,ciencias-natureza,fis.eletricidade.corrente,Eletrodinâmica: Circuitos Elétricos,media,0.200,fis.mecanica.cinematica,fis.mecanica.dinamica,"35 A resistência, em ohms, equivalente da associação em série de R e R é igual a: 1 2",,
UERJ-2026-2º_exame_de_qualificacao-036,UERJ,2026,36,ciencias-natureza,bio.celula.estrutura,Citologia: Estrutura Celular,baixa,0.091,bio.ecologia.basico,fis.mecanica.cinematica,Seres humanos podem contrair malária ao serem picados por mosquitos Anopheles que 36 transmitem prot,,
UERJ-2026-2º_exame_de_qualificacao-037,UERJ,2026,37,ciencias-natureza,qui.estrutura.atomica,Estrutura Atômica e Tabela Periódica,media,0.346,fis.mecanica.energia,fis.mecanica.cinematica,O que são “terras raras”? 37 “Terras raras” são um conjunto de elementos químicos essenciais na fabr,,
UERJ-2026-2º_exame_de_qualificacao-038,UERJ,2026,38,ciencias-natureza,qui.reacoes.tipos,Tipos de Reações Inorgânicas,baixa,0.125,qui.organica.polimeros,qui.organica.basico,"A partir da análise do gráfico, observa-se que o consumo de palatinose, comparado ao de sacarose, 38",,
UERJ-2026-2º_exame_de_qualificacao-039,UERJ,2026,39,ciencias-natureza,qui.organica.polimeros,Polímeros e Bioquímica,media,0.167,fis.mecanica.cinematica,qui.estequiometria,Admita que toda a glicose formada pelo consumo de sacarose e de palatinose seja imediatamente 39 abs,,
UERJ-2026-2º_exame_de_qualificacao-041,UERJ,2026,41,ciencias-natureza,fis.termodinamica.temperatura,"Temperatura, Calor e Calorimetria",media,0.182,qui.cinetica,fis.termodinamica.gases,"Os recipientes W, X, Y e Z, de capacidades térmicas desprezíveis, possuem o mesmo volume de um 41 me",,
UERJ-2026-2º_exame_de_qualificacao-042,UERJ,2026,42,ciencias-natureza,qui.organica.isomeria,Isomeria Orgânica,baixa,0.111,qui.organica.basico,fis.mecanica.cinematica,"Na tabela, estão apresentadas fórmulas estruturais de quatro compostos com propriedades 42 antioxida",,
UERJ-2026-2º_exame_de_qualificacao-045,UERJ,2026,45,ciencias-natureza,qui.estequiometria,Estequiometria,alta,0.400,qui.solucoes,qui.cinetica,"A fórmula molecular C H Cl N corresponde ao digliconato de clorexidina, substância 45 22 30 2 10 ant",,
